+------------------+----------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| Package Name     | File Name                                                | Type     | Blank    | JavaDoc  | Comment  | Code     | Total    |
| time.format      | DateTimePrinterInternalPrinter.java                      | src      |       11 |        6 |       17 |       55 |       89 |
| time.format      | DateTimePrinterInternalPrinter_ESTest.java               | test     |       23 |        0 |       25 |      215 |      263 |
| time.format      | DateTimePrinterInternalPrinter_ESTest_scaffolding.java   | test     |       16 |        5 |        0 |      503 |      524 |
| time.format      | FormatUtils.java                                         | src      |       23 |      126 |       35 |      264 |      448 |
| time.format      | FormatUtils_ESTest.java                                  | test     |      263 |        0 |      243 |     2307 |     2813 |
| time.format      | FormatUtils_ESTest_scaffolding.java                      | test     |       17 |        5 |        0 |       85 |      107 |
| time.format      | ISODateTimeFormat.java                                   | src      |      147 |      736 |       72 |     1062 |     2017 |
| time.format      | ISODateTimeFormat_ESTest.java                            | test     |       90 |        0 |       40 |      543 |      673 |
| time.format      | ISODateTimeFormat_ESTest_scaffolding.java                | test     |       16 |        5 |        0 |      461 |      482 |
| time.format      | ISOPeriodFormat.java                                     | src      |        9 |       60 |       16 |      121 |      206 |
| time.format      | ISOPeriodFormat_ESTest.java                              | test     |        9 |        0 |        4 |       45 |       58 |
| time.format      | ISOPeriodFormat_ESTest_scaffolding.java                  | test     |       16 |        5 |        0 |      228 |      249 |
| time.format      | InternalParser.java                                      | src      |        4 |       32 |       15 |        5 |       56 |
| time.format      | InternalParserDateTimeParser.java                        | src      |       11 |        6 |       17 |       43 |       77 |
| time.format      | InternalParserDateTimeParser_ESTest.java                 | test     |       35 |        0 |       34 |      267 |      336 |
| time.format      | InternalParserDateTimeParser_ESTest_scaffolding.java     | test     |       16 |        5 |        0 |      492 |      513 |
| time.format      | InternalPrinter.java                                     | src      |        7 |       33 |       16 |       12 |       68 |
| time.format      | InternalPrinterDateTimePrinter.java                      | src      |       15 |        6 |       19 |       70 |      110 |
| time.format      | InternalPrinterDateTimePrinter_ESTest.java               | test     |       53 |        0 |       73 |      426 |      552 |
| time.format      | InternalPrinterDateTimePrinter_ESTest_scaffolding.java   | test     |       16 |        5 |        0 |      497 |      518 |
| time.format      | PeriodFormat.java                                        | src      |       32 |      159 |       19 |      197 |      407 |
| time.format      | PeriodFormat_ESTest.java                                 | test     |       14 |        0 |       12 |      105 |      131 |
| time.format      | PeriodFormat_ESTest_scaffolding.java                     | test     |       16 |        5 |        0 |      477 |      498 |
| time.format      | PeriodFormatter.java                                     | src      |       30 |      173 |       20 |      121 |      344 |
| time.format      | PeriodFormatterBuilder.java                              | src      |      209 |      533 |       91 |     1366 |     2199 |
| time.format      | PeriodFormatterBuilder_ESTest.java                       | test     |      469 |        0 |      248 |     2547 |     3264 |
| time.format      | PeriodFormatterBuilder_ESTest_scaffolding.java           | test     |       16 |        5 |        0 |      465 |      486 |
| time.format      | PeriodFormatter_ESTest.java                              | test     |       75 |        0 |       89 |      650 |      814 |
| time.format      | PeriodFormatter_ESTest_scaffolding.java                  | test     |       16 |        5 |        0 |      485 |      506 |
| time.format      | PeriodParser.java                                        | src      |        5 |       36 |       15 |        6 |       62 |
| time.format      | PeriodPrinter.java                                       | src      |        8 |       48 |       16 |       11 |       83 |
+------------------+----------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| time.tz          | CachedDateTimeZone.java                                  | src      |       33 |       16 |       28 |      146 |      223 |
| time.tz          | CachedDateTimeZone_ESTest.java                           | test     |       22 |        0 |       26 |      145 |      193 |
| time.tz          | CachedDateTimeZone_ESTest_scaffolding.java               | test     |       16 |        5 |        0 |      484 |      505 |
| time.tz          | DateTimeZoneBuilder.java                                 | src      |      212 |      207 |      130 |     1257 |     1806 |
| time.tz          | DateTimeZoneBuilder_ESTest.java                          | test     |      134 |        0 |      232 |     1199 |     1565 |
| time.tz          | DateTimeZoneBuilder_ESTest_scaffolding.java              | test     |       16 |        5 |        0 |      346 |      367 |
| time.tz          | DefaultNameProvider.java                                 | src      |       19 |        9 |       26 |      107 |      161 |
| time.tz          | DefaultNameProvider_ESTest.java                          | test     |       28 |        0 |        4 |      281 |      313 |
| time.tz          | DefaultNameProvider_ESTest_scaffolding.java              | test     |       16 |        5 |        0 |      221 |      242 |
| time.tz          | FixedDateTimeZone.java                                   | src      |       16 |       12 |       18 |       69 |      115 |
| time.tz          | FixedDateTimeZone_ESTest.java                            | test     |       39 |        0 |        7 |      236 |      282 |
| time.tz          | FixedDateTimeZone_ESTest_scaffolding.java                | test     |       16 |        5 |        0 |      485 |      506 |
| time.tz          | NameProvider.java                                        | src      |        3 |       20 |       15 |        6 |       44 |
| time.tz          | Provider.java                                            | src      |        6 |       16 |       15 |        7 |       44 |
| time.tz          | UTCProvider.java                                         | src      |        8 |       21 |       15 |       19 |       63 |
| time.tz          | UTCProvider_ESTest.java                                  | test     |        6 |        0 |        4 |       30 |       40 |
| time.tz          | UTCProvider_ESTest_scaffolding.java                      | test     |       16 |        5 |        0 |      207 |      228 |
| time.tz          | ZoneInfoCompiler.java                                    | src      |      110 |       54 |       58 |      733 |      955 |
| time.tz          | ZoneInfoCompiler_ESTest.java                             | test     |       82 |        0 |       79 |      513 |      674 |
| time.tz          | ZoneInfoCompiler_ESTest_scaffolding.java                 | test     |       16 |        5 |        0 |      392 |      413 |
| time.tz          | ZoneInfoLogger.java                                      | src      |        5 |        7 |       15 |       15 |       42 |
| time.tz          | ZoneInfoLogger_ESTest.java                               | test     |       10 |        0 |       12 |       51 |       73 |
| time.tz          | ZoneInfoLogger_ESTest_scaffolding.java                   | test     |       16 |        5 |        0 |       80 |      101 |
| time.tz          | ZoneInfoProvider.java                                    | src      |       27 |       80 |       22 |      176 |      305 |
| time.tz          | ZoneInfoProvider_ESTest.java                             | test     |       32 |        0 |       35 |      187 |      254 |
| time.tz          | ZoneInfoProvider_ESTest_scaffolding.java                 | test     |       16 |        5 |        0 |      297 |      318 |
+------------------+----------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| time             | Chronology.java                                          | src      |       52 |      355 |       43 |       57 |      507 |
| time             | Chronology_ESTest.java                                   | test     |       91 |        0 |       60 |      623 |      774 |
| time             | Chronology_ESTest_scaffolding.java                       | test     |       16 |        5 |        0 |      432 |      453 |
| time             | DateMidnight.java                                        | src      |       96 |      970 |       39 |      379 |     1484 |
| time             | DateMidnight_ESTest.java                                 | test     |      244 |        0 |      234 |     1579 |     2057 |
| time             | DateMidnight_ESTest_scaffolding.java                     | test     |       16 |        5 |        0 |      500 |      521 |
| time             | DateTime.java                                            | src      |      136 |     1560 |       49 |      634 |     2379 |
| time             | DateTimeComparator.java                                  | src      |       25 |      126 |       20 |      113 |      284 |
| time             | DateTimeComparator_ESTest.java                           | test     |       27 |        0 |        8 |      162 |      197 |
| time             | DateTimeComparator_ESTest_scaffolding.java               | test     |       16 |        5 |        0 |      488 |      509 |
| time             | DateTimeConstants.java                                   | src      |       34 |       46 |       17 |       75 |      172 |
| time             | DateTimeConstants_ESTest.java                            | test     |        4 |        0 |        4 |       15 |       23 |
| time             | DateTimeConstants_ESTest_scaffolding.java                | test     |       16 |        5 |        0 |       78 |       99 |
| time             | DateTimeField.java                                       | src      |       54 |      555 |       21 |       58 |      688 |
| time             | DateTimeFieldType.java                                   | src      |       49 |      203 |       21 |      338 |      611 |
| time             | DateTimeFieldType_ESTest.java                            | test     |       46 |        0 |        8 |      580 |      634 |
| time             | DateTimeFieldType_ESTest_scaffolding.java                | test     |       16 |        5 |        0 |      401 |      422 |
| time             | DateTimeField_ESTest.java                                | test     |      153 |        0 |      140 |     1141 |     1434 |
| time             | DateTimeField_ESTest_scaffolding.java                    | test     |       16 |        5 |        0 |      408 |      429 |
| time             | DateTimeUtils.java                                       | src      |       37 |      306 |       38 |      218 |      599 |
| time             | DateTimeUtils_ESTest.java                                | test     |       56 |        0 |       28 |      323 |      407 |
| time             | DateTimeUtils_ESTest_scaffolding.java                    | test     |       16 |        5 |        0 |      466 |      487 |
| time             | DateTimeZone.java                                        | src      |       77 |      558 |       75 |      642 |     1352 |
| time             | DateTimeZone_ESTest.java                                 | test     |      108 |        0 |       66 |      672 |      846 |
| time             | DateTimeZone_ESTest_scaffolding.java                     | test     |       16 |        5 |        0 |      487 |      508 |
| time             | DateTime_ESTest.java                                     | test     |      314 |        0 |      245 |     2097 |     2656 |
| time             | DateTime_ESTest_scaffolding.java                         | test     |       16 |        5 |        0 |      493 |      514 |
| time             | Days.java                                                | src      |       31 |      260 |       28 |      175 |      494 |
| time             | Days_ESTest.java                                         | test     |       91 |        0 |       56 |      561 |      708 |
| time             | Days_ESTest_scaffolding.java                             | test     |       16 |        5 |        0 |      441 |      462 |
| time             | Duration.java                                            | src      |       37 |      337 |       22 |      160 |      556 |
| time             | DurationField.java                                       | src      |       24 |      207 |       52 |       38 |      321 |
| time             | DurationFieldType.java                                   | src      |       31 |      117 |       22 |      184 |      354 |
| time             | DurationFieldType_ESTest.java                            | test     |       23 |        0 |        7 |      138 |      168 |
| time             | DurationFieldType_ESTest_scaffolding.java                | test     |       16 |        5 |        0 |      479 |      500 |
| time             | DurationField_ESTest.java                                | test     |      125 |        0 |      140 |      750 |     1015 |
| time             | DurationField_ESTest_scaffolding.java                    | test     |       16 |        5 |        0 |      386 |      407 |
| time             | Duration_ESTest.java                                     | test     |      125 |        0 |       98 |      754 |      977 |
| time             | Duration_ESTest_scaffolding.java                         | test     |       16 |        5 |        0 |      489 |      510 |
| time             | Hours.java                                               | src      |       31 |      255 |       28 |      179 |      493 |
| time             | Hours_ESTest.java                                        | test     |       88 |        0 |       52 |      536 |      676 |
| time             | Hours_ESTest_scaffolding.java                            | test     |       16 |        5 |        0 |      439 |      460 |
| time             | IllegalFieldValueException.java                          | src      |       28 |      127 |       16 |      181 |      352 |
| time             | IllegalFieldValueException_ESTest.java                   | test     |       43 |        0 |       22 |      280 |      345 |
| time             | IllegalFieldValueException_ESTest_scaffolding.java       | test     |       16 |        5 |        0 |      465 |      486 |
| time             | IllegalInstantException.java                             | src      |        9 |       38 |       16 |       26 |       89 |
| time             | IllegalInstantException_ESTest.java                      | test     |        9 |        0 |        8 |       45 |       62 |
| time             | IllegalInstantException_ESTest_scaffolding.java          | test     |       16 |        5 |        0 |      290 |      311 |
| time             | Instant.java                                             | src      |       29 |      244 |       24 |      104 |      401 |
| time             | Instant_ESTest.java                                      | test     |       73 |        0 |       44 |      459 |      576 |
| time             | Instant_ESTest_scaffolding.java                          | test     |       16 |        5 |        0 |      491 |      512 |
| time             | Interval.java                                            | src      |       33 |      318 |       26 |      186 |      563 |
| time             | Interval_ESTest.java                                     | test     |      117 |        0 |      109 |      836 |     1062 |
| time             | Interval_ESTest_scaffolding.java                         | test     |       16 |        5 |        0 |      492 |      513 |
| time             | JodaTimePermission.java                                  | src      |        5 |       31 |       15 |        9 |       60 |
| time             | JodaTimePermission_ESTest.java                           | test     |        8 |        0 |       10 |       36 |       54 |
| time             | JodaTimePermission_ESTest_scaffolding.java               | test     |       16 |        5 |        0 |       78 |       99 |
| time             | LocalDate.java                                           | src      |      127 |     1272 |       62 |      679 |     2140 |
| time             | LocalDateTime.java                                       | src      |      151 |     1436 |       60 |      776 |     2423 |
| time             | LocalDateTime_ESTest.java                                | test     |      300 |        0 |      262 |     1801 |     2363 |
| time             | LocalDateTime_ESTest_scaffolding.java                    | test     |       16 |        5 |        0 |      502 |      523 |
| time             | LocalDate_ESTest.java                                    | test     |      278 |        0 |      274 |     1711 |     2263 |
| time             | LocalDate_ESTest_scaffolding.java                        | test     |       16 |        5 |        0 |      502 |      523 |
| time             | LocalTime.java                                           | src      |      104 |      937 |       48 |      559 |     1648 |
| time             | LocalTime_ESTest.java                                    | test     |      219 |        0 |      222 |     1471 |     1912 |
| time             | LocalTime_ESTest_scaffolding.java                        | test     |       16 |        5 |        0 |      502 |      523 |
| time             | Minutes.java                                             | src      |       31 |      256 |       28 |      159 |      474 |
| time             | Minutes_ESTest.java                                      | test     |       83 |        0 |       52 |      519 |      654 |
| time             | Minutes_ESTest_scaffolding.java                          | test     |       16 |        5 |        0 |      441 |      462 |
| time             | MonthDay.java                                            | src      |       65 |      592 |       34 |      295 |      986 |
| time             | MonthDay_ESTest.java                                     | test     |      121 |        0 |      146 |      806 |     1073 |
| time             | MonthDay_ESTest_scaffolding.java                         | test     |       16 |        5 |        0 |      499 |      520 |
| time             | Months.java                                              | src      |       25 |      182 |       26 |      175 |      408 |
| time             | Months_ESTest.java                                       | test     |       73 |        0 |       44 |      424 |      541 |
| time             | Months_ESTest_scaffolding.java                           | test     |       16 |        5 |        0 |      444 |      465 |
| time             | MutableDateTime.java                                     | src      |      113 |      821 |       46 |      516 |     1496 |
| time             | MutableDateTime_ESTest.java                              | test     |      195 |        0 |      182 |     1300 |     1677 |
| time             | MutableDateTime_ESTest_scaffolding.java                  | test     |       16 |        5 |        0 |      498 |      519 |
| time             | MutableInterval.java                                     | src      |       32 |      236 |       23 |      124 |      415 |
| time             | MutableInterval_ESTest.java                              | test     |       22 |        0 |       21 |      118 |      161 |
| time             | MutableInterval_ESTest_scaffolding.java                  | test     |       16 |        5 |        0 |      444 |      465 |
| time             | MutablePeriod.java                                       | src      |       77 |      638 |       32 |      271 |     1018 |
| time             | MutablePeriod_ESTest.java                                | test     |      108 |        0 |       61 |      622 |      791 |
| time             | MutablePeriod_ESTest_scaffolding.java                    | test     |       16 |        5 |        0 |      442 |      463 |
| time             | Partial.java                                             | src      |       56 |      494 |       34 |      453 |     1037 |
| time             | Partial_ESTest.java                                      | test     |      159 |        0 |      212 |     1146 |     1517 |
| time             | Partial_ESTest_scaffolding.java                          | test     |       16 |        5 |        0 |      450 |      471 |
| time             | Period.java                                              | src      |       92 |     1061 |       34 |      480 |     1667 |
| time             | PeriodType.java                                          | src      |       50 |      310 |       21 |      480 |      861 |
| time             | PeriodType_ESTest.java                                   | test     |      155 |        0 |      172 |      939 |     1266 |
| time             | PeriodType_ESTest_scaffolding.java                       | test     |       16 |        5 |        0 |      480 |      501 |
| time             | Period_ESTest.java                                       | test     |      317 |        0 |      434 |     2006 |     2757 |
| time             | Period_ESTest_scaffolding.java                           | test     |       16 |        5 |        0 |      499 |      520 |
| time             | ReadWritableDateTime.java                                | src      |       28 |      184 |       24 |       31 |      267 |
| time             | ReadWritableInstant.java                                 | src      |       14 |      113 |       17 |       15 |      159 |
| time             | ReadWritableInterval.java                                | src      |       14 |       86 |       20 |       15 |      135 |
| time             | ReadWritablePeriod.java                                  | src      |       28 |      197 |       24 |       31 |      280 |
| time             | ReadableDateTime.java                                    | src      |       26 |      144 |       17 |       26 |      213 |
| time             | ReadableDuration.java                                    | src      |       12 |       98 |       29 |       13 |      152 |
| time             | ReadableInstant.java                                     | src      |       15 |      117 |       33 |       16 |      181 |
| time             | ReadableInterval.java                                    | src      |       23 |      253 |       21 |       24 |      321 |
| time             | ReadablePartial.java                                     | src      |       14 |      119 |       39 |       15 |      187 |
| time             | ReadablePeriod.java                                      | src      |       13 |      122 |       18 |       14 |      167 |
| time             | Seconds.java                                             | src      |       31 |      256 |       28 |      159 |      474 |
| time             | Seconds_ESTest.java                                      | test     |       80 |        0 |       44 |      480 |      604 |
| time             | Seconds_ESTest_scaffolding.java                          | test     |       16 |        5 |        0 |      452 |      473 |
| time             | TimeOfDay.java                                           | src      |       77 |      783 |       38 |      337 |     1235 |
| time             | TimeOfDay_ESTest.java                                    | test     |      110 |        0 |      107 |      740 |      957 |
| time             | TimeOfDay_ESTest_scaffolding.java                        | test     |       16 |        5 |        0 |      493 |      514 |
| time             | UTCDateTimeZone.java                                     | src      |       14 |        6 |       15 |       48 |       83 |
| time             | UTCDateTimeZone_ESTest.java                              | test     |       18 |        0 |        4 |      100 |      122 |
| time             | UTCDateTimeZone_ESTest_scaffolding.java                  | test     |       16 |        5 |        0 |      408 |      429 |
| time             | Weeks.java                                               | src      |       31 |      262 |       28 |      159 |      480 |
| time             | Weeks_ESTest.java                                        | test     |       86 |        0 |       64 |      519 |      669 |
| time             | Weeks_ESTest_scaffolding.java                            | test     |       16 |        5 |        0 |      443 |      464 |
| time             | YearMonth.java                                           | src      |       65 |      605 |       35 |      295 |     1000 |
| time             | YearMonthDay.java                                        | src      |       72 |      701 |       38 |      317 |     1128 |
| time             | YearMonthDay_ESTest.java                                 | test     |       28 |        0 |       31 |      152 |      211 |
| time             | YearMonthDay_ESTest_scaffolding.java                     | test     |       16 |        5 |        0 |      453 |      474 |
| time             | YearMonth_ESTest.java                                    | test     |      139 |        0 |      149 |      945 |     1233 |
| time             | YearMonth_ESTest_scaffolding.java                        | test     |       16 |        5 |        0 |      497 |      518 |
| time             | Years.java                                               | src      |       25 |      174 |       26 |      139 |      364 |
| time             | Years_ESTest.java                                        | test     |       65 |        0 |       48 |      373 |      486 |
| time             | Years_ESTest_scaffolding.java                            | test     |       16 |        5 |        0 |      446 |      467 |
+------------------+----------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| 8 package(s)     | 453 file(s)                                              | java     |    20935 |    31832 |    14603 |   188657 |   256027 |
+------------------+----------------------------------------------------------+----------+----------+----------+----------+----------+----------+
